msa_id	split	relative_path	tree_path	num_sequences	alignment_length	source_train_msa_id	source_gap_ratio	source_informative_site_ratio	source_gamma_alpha	model	model_without_alpha	best_model	best_model_base	has_G	has_I	has_F	gap_bucket	base_indel_rate	base_indel_size	indel_rate	indel_size	length_bin	override_applied	override_reason	indel_fallback_note	tree_bucket	source_total_tree_length	target_total_tree_length	tree_scale	indels
pandit_like_003650	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003650.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003650/tree/pandit_like_003650.nwk	10	135	6783	0.0622222222222	0.607407407407	1.8549	LG+G4{1.8549}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	7.7636814711	7.7636814711	61.4793669511	0.006,0.006
pandit_like_003668	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003668.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003668/tree/pandit_like_003668.nwk	10	49	6449	0.126530612245	0.632653061224		WAG	WAG		WAG	False	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.003	GEO{1},GEO{1}	lt50	yes	length_bin:lt50	guard_len_le_50	source-row-tree	6.9711727185	6.9711727185	2.64777528976	0.003,0.003
pandit_like_003672	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003672.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003672/tree/pandit_like_003672.nwk	10	155	4409	0.061935483871	0.593548387097	1.7009	LG+G4{1.7009}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	8.8154201257	8.8154201257	1.83405534228	0.006,0.006
pandit_like_003741	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003741.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003741/tree/pandit_like_003741.nwk	10	231	5432	0.129437229437	0.675324675325	2.5362	JTT+G4{2.5362}	JTT+G4		JTT	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	8.7607590053	8.7607590053	1.12592130477	0.006,0.006
pandit_like_003787	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003787.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003787/tree/pandit_like_003787.nwk	10	333	472	0.0315315315315	0.576576576577	0.8119	LG+G4{0.8119}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	7.5587194071	7.5587194071	0.871524981728	0.0035,0.0035
pandit_like_003791	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003791.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003791/tree/pandit_like_003791.nwk	10	503	3090	0.0471172962227	0.62226640159	1.2839	LG+G4{1.2839}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	9.3861947537	9.3861947537	7.63567980517	0.0035,0.0035
pandit_like_003800	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003800.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003800/tree/pandit_like_003800.nwk	10	64	4355	0.0234375	0.796875		JTT	JTT		JTT	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	4.6821262168999995	4.6821262168999995	2.10833882847	0.0025,0.0025
pandit_like_003801	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003801.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003801/tree/pandit_like_003801.nwk	10	263	765	0.0163498098859	0.48288973384	1.2755	JTT+G4{1.2755}	JTT+G4		JTT	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	5.4553038255	5.4553038255	0.460918086448	0.0035,0.0035
pandit_like_003832	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003832.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003832/tree/pandit_like_003832.nwk	10	207	4504	0.206280193237	0.565217391304	1.6974	LG+G4{1.6974}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	12.8670160294	12.8670160294	125.714302751	0.0065,0.0065
pandit_like_003861	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003861.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003861/tree/pandit_like_003861.nwk	10	60	6419	0.05	0.483333333333	0.8893	VT+G4{0.8893}	VT+G4		VT	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	4.8822889276	4.8822889276	49.1041435702	0.0025,0.0025
pandit_like_003876	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003876.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003876/tree/pandit_like_003876.nwk	10	60	6419	0.05	0.483333333333	0.8893	VT+G4{0.8893}	VT+G4		VT	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	4.8822889276	4.8822889276	0.724581272404	0.0025,0.0025
pandit_like_003897	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003897.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003897/tree/pandit_like_003897.nwk	10	231	6618	0.0519480519481	0.601731601732	1.0854	LG+F+G4{1.0854}	LG+F+G4		LG	True	False	True	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	7.2145639648	7.2145639648	3.52315260376	0.0035,0.0035
pandit_like_003898	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003898.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003898/tree/pandit_like_003898.nwk	10	132	4636	0.256060606061	0.583333333333	1.4546	LG+G4{1.4546}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	17.1692587927	17.1692587927	2.88979686876	0.0065,0.0065
pandit_like_003916	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003916.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003916/tree/pandit_like_003916.nwk	10	227	1592	0.0647577092511	0.348017621145	0.4151	LG+G4{0.4151}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	3.3126039493	3.3126039493	1.89014018574	0.006,0.006
pandit_like_003960	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_003960.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_003960/tree/pandit_like_003960.nwk	10	425	1536	0.330823529412	0.442352941176	2.0295	JTT+G4{2.0295}	JTT+G4		JTT	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	6.5709996421	6.5709996421	0.733431926424	0.007,0.007
pandit_like_004038	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004038.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004038/tree/pandit_like_004038.nwk	10	485	1885	0.181237113402	0.509278350515	0.9559	LG+G4{0.9559}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	10.5863477975	10.5863477975	1.36612068183	0.007,0.007
pandit_like_004068	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004068.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004068/tree/pandit_like_004068.nwk	10	447	5316	0.136017897092	0.503355704698	0.8336	LG+F+G4{0.8336}	LG+F+G4		LG	True	False	True	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	9.5583901732	9.5583901732	1.52659650804	0.006,0.006
pandit_like_004087	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004087.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004087/tree/pandit_like_004087.nwk	10	252	3157	0.000396825396825	0.646825396825	1.8972	LG+G4{1.8972}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	2.6078677607	2.6078677607	0.644644243776	0.0035,0.0035
pandit_like_004096	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004096.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004096/tree/pandit_like_004096.nwk	10	227	1592	0.0647577092511	0.348017621145	0.4151	LG+G4{0.4151}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	3.3126039493	3.3126039493	0.169254448644	0.006,0.006
pandit_like_004097	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004097.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004097/tree/pandit_like_004097.nwk	10	168	3161	0.0	0.660714285714		WAG	WAG		WAG	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	1.9513705532	1.9513705532	1.81914279382	0.0035,0.0035
pandit_like_004110	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004110.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004110/tree/pandit_like_004110.nwk	10	128	1700	0.1828125	0.5703125	1.9484	LG+G4{1.9484}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	7.0396161623	7.0396161623	0.923847142576	0.0065,0.0065
pandit_like_004126	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004126.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004126/tree/pandit_like_004126.nwk	10	92	6465	0.0130434782609	0.423913043478	0.5889	WAG+G4{0.5889}	WAG+G4		WAG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	3.6490675114	3.6490675114	0.286399670735	0.0025,0.0025
pandit_like_004149	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004149.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004149/tree/pandit_like_004149.nwk	10	60	5944	0.0	0.45	0.6197	LG+G4{0.6197}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	3.6203093083	3.6203093083	2.49242040765	0.0025,0.0025
pandit_like_004153	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004153.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004153/tree/pandit_like_004153.nwk	10	115	6908	0.114782608696	0.539130434783	1.0514	LG+G4{1.0514}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	5.0115080885	5.0115080885	1.15403430156	0.006,0.006
pandit_like_004177	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004177.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004177/tree/pandit_like_004177.nwk	10	335	1134	0.158805970149	0.591044776119	1.3305	LG+G4{1.3305}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	23.4464995042	23.4464995042	1.13731993548	0.007,0.007
pandit_like_004179	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004179.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004179/tree/pandit_like_004179.nwk	10	108	5792	0.0037037037037	0.722222222222	2.1203	LG+G4{2.1203}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	5.7233482159	5.7233482159	0.830977991034	0.0035,0.0035
pandit_like_004220	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004220.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004220/tree/pandit_like_004220.nwk	10	78	5670	0.0717948717949	0.628205128205	1.9223	JTT+G4{1.9223}	JTT+G4		JTT	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.0045	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	5.0766557562	5.0766557562	0.484221809187	0.0045,0.0045
pandit_like_004326	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004326.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004326/tree/pandit_like_004326.nwk	10	823	2515	0.116281895504	0.53219927096	1.2354	LG+G4{1.2354}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	7.7565179748	7.7565179748	3.12015261934	0.006,0.006
pandit_like_004379	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004379.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004379/tree/pandit_like_004379.nwk	10	130	2574	0.106923076923	0.584615384615		LG	LG		LG	False	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	11.3396548296	11.3396548296	2.3199581445	0.006,0.006
pandit_like_004393	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004393.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004393/tree/pandit_like_004393.nwk	10	78	5670	0.0717948717949	0.628205128205	1.9223	JTT+G4{1.9223}	JTT+G4		JTT	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.0045	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	5.0766557562	5.0766557562	0.166725400206	0.0045,0.0045
pandit_like_004447	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004447.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004447/tree/pandit_like_004447.nwk	10	613	5390	0.463132137031	0.298531810767	1.4398	LG+G4{1.4398}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	12.446389355	12.446389355	12.8089689977	0.007,0.007
pandit_like_004466	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004466.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004466/tree/pandit_like_004466.nwk	10	158	6402	0.0113924050633	0.569620253165	1.0711	LG+G4{1.0711}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	5.954896029	5.954896029	1.6340268461	0.0035,0.0035
pandit_like_004485	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004485.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004485/tree/pandit_like_004485.nwk	10	263	765	0.0163498098859	0.48288973384	1.2755	JTT+G4{1.2755}	JTT+G4		JTT	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	5.4553038255	5.4553038255	0.219945795428	0.0035,0.0035
pandit_like_004493	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004493.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004493/tree/pandit_like_004493.nwk	10	72	1142	0.0597222222222	0.694444444444	1.1495	WAG+G4{1.1495}	WAG+G4		WAG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.0045	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	5.5415979736	5.5415979736	0.333948936725	0.0045,0.0045
pandit_like_004510	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004510.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004510/tree/pandit_like_004510.nwk	10	158	6402	0.0113924050633	0.569620253165	1.0711	LG+G4{1.0711}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	5.954896029	5.954896029	1.02218005852	0.0035,0.0035
pandit_like_004527	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004527.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004527/tree/pandit_like_004527.nwk	10	132	4236	0.116666666667	0.636363636364	1.4069	WAG+G4{1.4069}	WAG+G4		WAG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	7.7548836265	7.7548836265	1.54802528197	0.006,0.006
pandit_like_004562	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004562.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004562/tree/pandit_like_004562.nwk	10	236	5835	0.0737288135593	0.834745762712		LG+F	LG+F		LG	False	False	True	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	6.795588349	6.795588349	1.43051854694	0.006,0.006
pandit_like_004564	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004564.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004564/tree/pandit_like_004564.nwk	10	491	955	0.0971486761711	0.413441955193	0.9589	LG+G4{0.9589}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	7.4438549978	7.4438549978	1.82857094431	0.006,0.006
pandit_like_004576	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004576.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004576/tree/pandit_like_004576.nwk	10	91	2085	0.0450549450549	0.681318681319	2.9343	LG+G4{2.9343}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	6.1882161089	6.1882161089	3.47027498333	0.0025,0.0025
pandit_like_004614	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004614.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004614/tree/pandit_like_004614.nwk	10	466	5436	0.194206008584	0.527896995708	1.1894	LG+G4{1.1894}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	11.0968086684	11.0968086684	0.742903366101	0.007,0.007
pandit_like_004682	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004682.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004682/tree/pandit_like_004682.nwk	10	92	2562	0.054347826087	0.79347826087		LG	LG		LG	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	8.3953954497	8.3953954497	0.696654042499	0.0025,0.0025
pandit_like_004696	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004696.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004696/tree/pandit_like_004696.nwk	10	39	7397	0.0512820512821	0.384615384615		JTT	JTT		JTT	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.002	GEO{1},GEO{1}	lt50	yes	length_bin:lt50	guard_len_le_50	source-row-tree	2.5247874226	2.5247874226	0.354039087857	0.002,0.002
pandit_like_004710	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004710.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004710/tree/pandit_like_004710.nwk	10	207	4504	0.206280193237	0.565217391304	1.6974	LG+G4{1.6974}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	12.8670160294	12.8670160294	3.82804851997	0.0065,0.0065
pandit_like_004736	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004736.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004736/tree/pandit_like_004736.nwk	10	303	2871	0.0643564356436	0.709570957096	1.7261	LG+G4{1.7261}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	7.40892833	7.40892833	1.77424666707	0.006,0.006
pandit_like_004798	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004798.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004798/tree/pandit_like_004798.nwk	10	176	3054	0.127272727273	0.636363636364	1.3342	LG+F+G4{1.3342}	LG+F+G4		LG	True	False	True	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	7.9048818325	7.9048818325	0.538832191561	0.006,0.006
pandit_like_004800	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004800.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004800/tree/pandit_like_004800.nwk	10	145	4389	0.132413793103	0.579310344828	1.6344	LG+G4{1.6344}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	9.7747839217	9.7747839217	0.93206389664	0.006,0.006
pandit_like_004827	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_004827.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_004827/tree/pandit_like_004827.nwk	10	46	548	0.0282608695652	0.652173913043	1.9766	WAG+G4{1.9766}	WAG+G4		WAG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.002	GEO{1},GEO{1}	lt50	yes	length_bin:lt50	guard_len_le_50	source-row-tree	8.1569394511	8.1569394511	3.86008300139	0.002,0.002
